"","DEPARTMENT","MUNICIPALITY","PRECINCT","CC","FPV","MTS","UCS","MAS","X21F","PDC","MNR","PAN.BOL","VALID","BLANK","NULL.","VOTES","ELECTORATE","MAS.vote","Turnout"
"24093","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",104,1,1,2,62,13,10,1,3,197,0,6,203,226,0.315,0.898
"24094","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",94,0,0,1,63,10,19,1,0,188,1,5,194,220,0.335,0.882
"24095","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",73,1,0,0,89,6,14,1,2,186,3,4,193,225,0.478,0.858
"24096","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",69,2,1,1,87,18,12,2,0,192,2,8,202,228,0.453,0.886
"24097","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",78,0,1,17,37,27,6,2,0,168,19,5,192,228,0.22,0.842
"24098","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",100,1,0,0,57,24,8,0,0,190,2,7,199,226,0.3,0.881
"24099","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",115,0,0,1,47,14,11,2,0,190,1,5,196,228,0.247,0.86
"24100","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",102,3,0,1,57,15,9,4,2,193,1,5,199,232,0.295,0.858
"24101","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",100,1,0,1,63,9,15,0,2,191,3,9,203,226,0.33,0.898
"24102","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",93,0,0,1,62,15,14,2,0,187,1,11,199,231,0.332,0.861
"24103","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",126,0,0,0,44,16,6,1,0,193,2,6,201,231,0.228,0.87
"24104","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",99,0,1,2,52,17,18,1,2,192,1,4,197,230,0.271,0.857
"24105","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",79,0,0,0,77,14,25,1,2,198,2,3,203,232,0.389,0.875
"24106","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",104,1,0,0,72,13,9,1,0,200,2,4,206,233,0.36,0.884
"24107","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",124,0,0,4,41,16,5,0,2,192,0,5,197,226,0.214,0.872
"24108","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",96,1,1,0,49,21,12,2,1,183,0,10,193,224,0.268,0.862
"24109","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",104,0,0,0,57,14,12,0,0,187,3,14,204,232,0.305,0.879
"24110","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",112,1,0,0,58,14,10,1,1,197,0,5,202,234,0.294,0.863
"24111","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",103,0,0,0,46,21,21,1,1,193,0,9,202,227,0.238,0.89
"24112","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",109,0,0,0,61,11,14,0,0,195,2,8,205,227,0.313,0.903
"24113","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",106,0,1,1,62,16,10,2,1,199,2,4,205,227,0.312,0.903
"24114","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",92,1,0,3,52,22,15,2,0,187,1,7,195,226,0.278,0.863
"24115","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",78,0,1,1,75,13,16,0,0,184,1,7,192,227,0.408,0.846
"24116","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",85,2,0,2,77,13,14,3,1,197,0,6,203,228,0.391,0.89
"24117","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",102,1,1,1,55,11,19,3,1,194,5,10,209,225,0.284,0.929
"24118","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Unzaga De La Vega",103,0,1,3,66,9,15,2,2,201,1,9,211,230,0.328,0.917
"24119","Santa Cruz","Santa Cruz de La Sierra","U.E. Santa Ana C",116,1,0,1,63,12,12,0,0,205,1,5,211,238,0.307,0.887
"24120","Santa Cruz","Santa Cruz de La Sierra","U.E. Santa Ana C",112,0,1,1,54,12,17,2,1,200,0,7,207,234,0.27,0.885
"24121","Santa Cruz","Santa Cruz de La Sierra","Col. Escuela Jorge Urenda Trigo",112,0,0,1,43,28,12,2,2,200,1,4,205,230,0.215,0.891
"24122","Santa Cruz","Santa Cruz de La Sierra","Col. Escuela Jorge Urenda Trigo",144,0,0,1,31,11,7,4,0,198,2,4,204,228,0.157,0.895
"24123","Santa Cruz","Santa Cruz de La Sierra","Col. Escuela Jorge Urenda Trigo",144,0,0,1,44,16,9,0,0,214,2,5,221,232,0.206,0.953
"24124","Santa Cruz","Santa Cruz de La Sierra","Col. Escuela Jorge Urenda Trigo",116,1,0,3,41,11,22,2,0,196,0,1,197,225,0.209,0.876
"24125","Santa Cruz","Santa Cruz de La Sierra","Col. Escuela Jorge Urenda Trigo",127,0,0,3,35,25,13,0,0,203,4,6,213,230,0.172,0.926
"24126","Santa Cruz","Santa Cruz de La Sierra","Col. Escuela Jorge Urenda Trigo",111,0,0,0,43,14,18,2,0,188,1,5,194,228,0.229,0.851
"24127","Santa Cruz","Santa Cruz de La Sierra","Col. Escuela Jorge Urenda Trigo",141,1,1,2,48,14,7,1,0,215,2,5,222,237,0.223,0.937
"24128","Santa Cruz","Santa Cruz de La Sierra","Col. Escuela Jorge Urenda Trigo",136,0,0,1,40,15,6,1,0,199,0,2,201,231,0.201,0.87
"24129","Santa Cruz","Santa Cruz de La Sierra","Col. Escuela Jorge Urenda Trigo",131,0,2,1,42,22,9,1,0,208,0,4,212,233,0.202,0.91
"24130","Santa Cruz","Santa Cruz de La Sierra","Col. Escuela Jorge Urenda Trigo",127,0,0,0,36,16,12,3,0,194,0,4,198,223,0.186,0.888
"24131","Santa Cruz","Santa Cruz de La Sierra","Col. Escuela Jorge Urenda Trigo",120,0,0,4,40,16,13,1,1,195,3,4,202,229,0.205,0.882
"24132","Santa Cruz","Santa Cruz de La Sierra","Col. Escuela Jorge Urenda Trigo",129,0,0,1,35,14,17,2,0,198,1,4,203,230,0.177,0.883
"24133","Santa Cruz","Santa Cruz de La Sierra","Col. Escuela Jorge Urenda Trigo",140,0,0,1,30,20,10,1,0,202,1,3,206,231,0.149,0.892
"24134","Santa Cruz","Santa Cruz de La Sierra","Col. Escuela Jorge Urenda Trigo",142,0,0,0,24,22,6,2,2,198,0,5,203,224,0.121,0.906
"24135","Santa Cruz","Santa Cruz de La Sierra","Col. Escuela Jorge Urenda Trigo",139,1,1,3,38,20,5,0,1,208,0,6,214,233,0.183,0.918
"24136","Santa Cruz","Santa Cruz de La Sierra","Col. Escuela Jorge Urenda Trigo",124,1,0,3,48,16,11,0,0,203,0,3,206,222,0.236,0.928
"24137","Santa Cruz","Santa Cruz de La Sierra","Col. Escuela Jorge Urenda Trigo",130,0,0,1,38,19,11,1,1,201,0,2,203,231,0.189,0.879
"24138","Santa Cruz","Santa Cruz de La Sierra","Col. Oscar Arnulfo",105,1,0,0,47,14,17,1,0,185,0,4,189,218,0.254,0.867
"24139","Santa Cruz","Santa Cruz de La Sierra","Col. Oscar Arnulfo",95,0,0,0,66,15,20,3,0,199,0,10,209,232,0.332,0.901
"24140","Santa Cruz","Santa Cruz de La Sierra","Col. Oscar Arnulfo",130,0,1,1,45,13,20,0,1,211,5,2,218,232,0.213,0.94
"24141","Santa Cruz","Santa Cruz de La Sierra","Col. Oscar Arnulfo",85,1,1,2,79,15,15,1,0,199,1,10,210,233,0.397,0.901
"24142","Santa Cruz","Santa Cruz de La Sierra","Col. Oscar Arnulfo",95,1,1,0,60,16,19,3,0,195,1,3,199,230,0.308,0.865
"24143","Santa Cruz","Santa Cruz de La Sierra","Col. Oscar Arnulfo",87,0,0,1,79,20,5,1,1,194,2,5,201,225,0.407,0.893
"24144","Santa Cruz","Santa Cruz de La Sierra","Col. Oscar Arnulfo",119,0,0,3,46,12,15,0,1,196,1,7,204,225,0.235,0.907
"24145","Santa Cruz","Santa Cruz de La Sierra","Col. Oscar Arnulfo",98,0,0,3,69,12,14,0,3,199,3,7,209,231,0.347,0.905
"24146","Santa Cruz","Santa Cruz de La Sierra","Col. Oscar Arnulfo",110,1,1,0,44,17,15,1,0,189,2,5,196,219,0.233,0.895
"24147","Santa Cruz","Santa Cruz de La Sierra","Col. Oscar Arnulfo",105,0,0,0,62,13,7,2,1,190,1,8,199,231,0.326,0.861
"24148","Santa Cruz","Santa Cruz de La Sierra","Col. Oscar Arnulfo",80,0,0,2,78,19,13,1,1,194,4,5,203,228,0.402,0.89
"24149","Santa Cruz","Santa Cruz de La Sierra","Col. Oscar Arnulfo",103,0,1,3,52,18,16,2,0,195,0,9,204,229,0.267,0.891
"24150","Santa Cruz","Santa Cruz de La Sierra","Col. Oscar Arnulfo",108,0,1,1,55,18,13,0,1,197,2,4,203,233,0.279,0.871
"24151","Santa Cruz","Santa Cruz de La Sierra","Col. Oscar Arnulfo",108,1,2,3,59,15,12,0,0,200,1,8,209,227,0.295,0.921
"24152","Santa Cruz","Santa Cruz de La Sierra","Col. Oscar Arnulfo",100,0,0,0,69,8,18,1,1,197,3,8,208,229,0.35,0.908
"24153","Santa Cruz","Santa Cruz de La Sierra","Col. Oscar Arnulfo",113,2,0,0,54,15,11,1,0,196,1,5,202,227,0.276,0.89
"24154","Santa Cruz","Santa Cruz de La Sierra","Col. Oscar Arnulfo",122,0,1,1,47,14,16,0,0,201,1,4,206,225,0.234,0.916
"24155","Santa Cruz","Santa Cruz de La Sierra","Col. Oscar Arnulfo",122,1,0,1,53,15,13,1,0,206,3,2,211,237,0.257,0.89
"24156","Santa Cruz","Santa Cruz de La Sierra","Col. Oscar Arnulfo",106,1,1,1,61,14,9,0,2,195,3,8,206,230,0.313,0.896
"24157","Santa Cruz","Santa Cruz de La Sierra","Col. Oscar Arnulfo",119,0,0,0,44,15,10,2,0,190,2,9,201,227,0.232,0.885
"24158","Santa Cruz","Santa Cruz de La Sierra","Col. Oscar Arnulfo",103,1,1,0,69,12,21,1,0,208,2,7,217,247,0.332,0.879
"24159","Santa Cruz","Santa Cruz de La Sierra","Col.  Anita Suarez De Leygue",82,0,0,0,80,17,14,2,1,196,3,6,205,230,0.408,0.891
"24160","Santa Cruz","Santa Cruz de La Sierra","Col.  Anita Suarez De Leygue",109,0,0,1,61,15,21,0,1,208,0,5,213,232,0.293,0.918
"24161","Santa Cruz","Santa Cruz de La Sierra","Col.  Anita Suarez De Leygue",85,0,1,0,81,18,14,4,0,203,4,3,210,234,0.399,0.897
"24162","Santa Cruz","Santa Cruz de La Sierra","Col.  Anita Suarez De Leygue",101,0,1,1,76,16,10,1,1,207,0,6,213,236,0.367,0.903
"24163","Santa Cruz","Santa Cruz de La Sierra","Col.  Anita Suarez De Leygue",97,0,1,1,76,9,19,2,1,206,2,9,217,231,0.369,0.939
"24164","Santa Cruz","Santa Cruz de La Sierra","Col.  Anita Suarez De Leygue",96,1,0,2,57,25,20,0,2,203,1,6,210,236,0.281,0.89
"24165","Santa Cruz","Santa Cruz de La Sierra","Col.  Anita Suarez De Leygue",103,0,1,1,66,12,9,6,1,199,2,11,212,232,0.332,0.914
"24166","Santa Cruz","Santa Cruz de La Sierra","Col.  Anita Suarez De Leygue",101,0,1,0,66,19,8,2,0,197,2,4,203,229,0.335,0.886
"24167","Santa Cruz","Santa Cruz de La Sierra","Col.  Anita Suarez De Leygue",103,0,0,1,58,20,18,1,0,201,2,5,208,233,0.289,0.893
"24168","Santa Cruz","Santa Cruz de La Sierra","Col.  Anita Suarez De Leygue",114,0,0,1,77,11,7,4,0,214,0,0,214,235,0.36,0.911
"24169","Santa Cruz","Santa Cruz de La Sierra","Col.  Anita Suarez De Leygue",115,0,1,2,54,26,12,2,2,214,0,0,214,232,0.252,0.922
"24170","Santa Cruz","Santa Cruz de La Sierra","Col.  Anita Suarez De Leygue",88,1,0,2,79,16,17,1,0,204,2,5,211,234,0.387,0.902
"24171","Santa Cruz","Santa Cruz de La Sierra","Col.  Anita Suarez De Leygue",94,0,1,0,66,20,18,3,0,202,0,7,209,228,0.327,0.917
"24172","Santa Cruz","Santa Cruz de La Sierra","Colegio El Progreso",74,0,0,2,77,13,29,0,1,196,0,4,200,226,0.393,0.885
"24173","Santa Cruz","Santa Cruz de La Sierra","Colegio El Progreso",91,0,0,0,69,22,14,0,0,196,1,5,202,233,0.352,0.867
"24174","Santa Cruz","Santa Cruz de La Sierra","Colegio El Progreso",73,0,0,0,79,16,16,1,1,186,2,7,195,232,0.425,0.841
"24175","Santa Cruz","Santa Cruz de La Sierra","Colegio El Progreso",83,0,1,0,78,12,17,3,0,194,1,8,203,232,0.402,0.875
"24176","Santa Cruz","Santa Cruz de La Sierra","Colegio El Progreso",68,0,1,0,96,8,16,0,0,189,3,10,202,228,0.508,0.886
"24177","Santa Cruz","Santa Cruz de La Sierra","Colegio El Progreso",53,0,0,2,88,19,26,1,0,189,1,7,197,228,0.466,0.864
"24178","Santa Cruz","Santa Cruz de La Sierra","Colegio El Progreso",86,1,1,0,56,20,14,2,1,181,2,10,193,224,0.309,0.862
"24179","Santa Cruz","Santa Cruz de La Sierra","Colegio El Progreso",81,0,1,1,68,14,29,1,0,195,1,3,199,229,0.349,0.869
"24180","Santa Cruz","Santa Cruz de La Sierra","Colegio El Progreso",69,0,1,1,74,11,19,0,0,175,0,7,182,224,0.423,0.812
"24181","Santa Cruz","Santa Cruz de La Sierra","Colegio El Progreso",81,1,0,0,76,9,17,0,4,188,7,4,199,227,0.404,0.877
"24182","Santa Cruz","Santa Cruz de La Sierra","Colegio El Progreso",88,1,0,2,75,10,11,4,0,191,1,7,199,230,0.393,0.865
"24183","Santa Cruz","Santa Cruz de La Sierra","Colegio El Progreso",65,0,0,1,101,10,16,1,2,196,0,8,204,228,0.515,0.895
"24184","Santa Cruz","Santa Cruz de La Sierra","Colegio El Progreso",78,0,0,0,75,9,10,0,2,174,2,12,188,227,0.431,0.828
"24185","Santa Cruz","Santa Cruz de La Sierra","Colegio El Progreso",86,0,0,3,82,16,4,1,1,193,1,5,199,225,0.425,0.884
"24186","Santa Cruz","Santa Cruz de La Sierra","Colegio El Progreso",81,0,0,1,86,18,6,2,4,198,1,3,202,229,0.434,0.882
"24187","Santa Cruz","Santa Cruz de La Sierra","Colegio El Progreso",96,0,0,4,62,21,12,1,1,197,4,6,207,228,0.315,0.908
"24188","Santa Cruz","Santa Cruz de La Sierra","Colegio El Progreso",59,0,1,1,83,12,22,0,2,180,5,6,191,230,0.461,0.83
"24189","Santa Cruz","Santa Cruz de La Sierra","Colegio El Progreso",84,1,0,1,62,23,10,1,0,182,3,13,198,228,0.341,0.868
"24190","Santa Cruz","Santa Cruz de La Sierra","Colegio El Progreso",99,0,0,2,63,16,14,1,0,195,2,2,199,228,0.323,0.873
"24191","Santa Cruz","Santa Cruz de La Sierra","Colegio El Progreso",99,0,0,0,64,15,10,1,1,190,2,5,197,228,0.337,0.864
"24192","Santa Cruz","Santa Cruz de La Sierra","Colegio El Progreso",96,0,0,0,70,12,9,1,2,190,1,8,199,226,0.368,0.881
"24193","Santa Cruz","Santa Cruz de La Sierra","Colegio El Progreso",74,0,0,2,72,14,12,1,0,175,1,12,188,228,0.411,0.825
"24194","Santa Cruz","Santa Cruz de La Sierra","Colegio El Progreso",96,3,0,0,71,16,15,1,0,202,3,4,209,240,0.351,0.871
"24195","Santa Cruz","Santa Cruz de La Sierra","Col. Cardenal Cushing Jesus Maria",142,0,0,1,24,17,4,0,0,188,0,10,198,220,0.128,0.9
"24196","Santa Cruz","Santa Cruz de La Sierra","Col. Cardenal Cushing Jesus Maria",137,0,0,4,28,13,7,0,0,189,1,6,196,217,0.148,0.903
"24197","Santa Cruz","Santa Cruz de La Sierra","Col. Cardenal Cushing Jesus Maria",126,0,0,1,37,11,4,0,0,179,0,4,183,216,0.207,0.847
"24198","Santa Cruz","Santa Cruz de La Sierra","Col. Cardenal Cushing Jesus Maria",112,0,0,1,36,21,8,0,3,181,2,7,190,217,0.199,0.876
"24199","Santa Cruz","Santa Cruz de La Sierra","Col. Cardenal Cushing Jesus Maria",133,0,0,0,37,10,4,0,2,186,0,3,189,215,0.199,0.879
"24200","Santa Cruz","Santa Cruz de La Sierra","Col. Cardenal Cushing Jesus Maria",143,0,0,5,14,18,7,1,0,188,1,7,196,221,0.074,0.887
"24201","Santa Cruz","Santa Cruz de La Sierra","Col. Cardenal Cushing Jesus Maria",126,0,1,2,26,18,7,0,0,180,2,3,185,219,0.144,0.845
"24202","Santa Cruz","Santa Cruz de La Sierra","Col. Cardenal Cushing Jesus Maria",140,0,0,3,20,15,5,0,0,183,1,6,190,218,0.109,0.872
"24203","Santa Cruz","Santa Cruz de La Sierra","Col. Cardenal Cushing Jesus Maria",135,1,0,2,19,14,4,0,0,175,0,10,185,218,0.109,0.849
"24204","Santa Cruz","Santa Cruz de La Sierra","Col. Cardenal Cushing Jesus Maria",120,1,0,4,14,18,8,0,1,166,0,6,172,224,0.084,0.768
"24205","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Coronel Ignacio Warnes",121,0,0,1,18,13,3,0,0,156,0,5,161,207,0.115,0.778
"24206","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Coronel Ignacio Warnes",109,0,0,0,21,10,7,4,0,151,1,6,158,203,0.139,0.778
"24207","Santa Cruz","Santa Cruz de La Sierra","Col. Esc. Coronel Ignacio Warnes",133,0,0,3,9,19,9,0,0,173,1,2,176,211,0.052,0.834
"24208","Santa Cruz","Santa Cruz de La Sierra","Escuela Seccional Zafranilla",77,0,1,0,65,47,5,0,1,196,5,10,211,232,0.332,0.909
"24209","Santa Cruz","Santa Cruz de La Sierra","Escuela Seccional Zafranilla",71,3,1,1,58,47,8,2,0,191,5,11,207,229,0.304,0.904
"24210","Santa Cruz","Santa Cruz de La Sierra","Escuela Seccional Guapilo",108,0,0,0,45,34,10,1,0,198,1,10,209,236,0.227,0.886
"24211","Santa Cruz","Santa Cruz de La Sierra","Escuela Seccional Guapilo",102,1,0,0,55,32,9,1,1,201,1,7,209,232,0.274,0.901
"24212","Santa Cruz","Santa Cruz de La Sierra","Escuela Seccional Guapilo",84,0,1,1,46,24,6,1,0,163,1,49,213,234,0.282,0.91
"24213","Santa Cruz","Santa Cruz de La Sierra","Escuela Seccional Guapilo",83,0,1,0,75,25,10,1,0,195,0,14,209,232,0.385,0.901
"24214","Santa Cruz","Santa Cruz de La Sierra","Escuela Seccional Guapilo",94,0,0,2,49,37,7,2,0,191,4,12,207,232,0.257,0.892
"24215","Santa Cruz","Santa Cruz de La Sierra","Escuela Seccional Guapilo",116,0,0,2,50,30,6,1,0,205,2,11,218,232,0.244,0.94
"24216","Santa Cruz","Santa Cruz de La Sierra","Escuela Seccional Guapilo",118,0,0,1,44,29,4,2,0,198,1,6,205,228,0.222,0.899
"24217","Santa Cruz","Santa Cruz de La Sierra","Escuela Seccional Guapilo",96,0,0,1,60,34,8,3,0,202,2,6,210,232,0.297,0.905
"24218","Santa Cruz","Santa Cruz de La Sierra","Escuela Seccional Guapilo",110,0,0,0,51,33,6,0,0,200,1,12,213,230,0.255,0.926
"24219","Santa Cruz","Santa Cruz de La Sierra","Escuela Seccional Guapilo",105,0,0,1,57,24,11,0,0,198,2,7,207,229,0.288,0.904
"24220","Santa Cruz","Santa Cruz de La Sierra","Escuela Seccional Guapilo",101,0,1,0,41,36,9,1,1,190,2,4,196,224,0.216,0.875
"24221","Santa Cruz","Santa Cruz de La Sierra","Escuela Seccional Guapilo",100,0,4,1,58,27,4,1,1,196,1,7,204,229,0.296,0.891
"24222","Santa Cruz","Santa Cruz de La Sierra","Escuela Seccional Guapilo",108,0,0,0,50,26,13,1,0,198,0,9,207,231,0.253,0.896
"24223","Santa Cruz","Santa Cruz de La Sierra","Escuela Seccional Guapilo",92,0,1,1,58,31,16,0,1,200,1,6,207,230,0.29,0.9
"24224","Santa Cruz","Santa Cruz de La Sierra","Escuela Seccional Guapilo",107,0,0,1,55,34,7,2,0,206,1,4,211,232,0.267,0.909
"24225","Santa Cruz","Santa Cruz de La Sierra","Escuela Seccional Guapilo",100,0,2,0,39,39,9,0,0,189,0,11,200,221,0.206,0.905
"24226","Santa Cruz","Santa Cruz de La Sierra","Escuela Adolfo Roman Hijo",68,1,1,1,72,42,15,1,0,201,3,8,212,234,0.358,0.906
"24227","Santa Cruz","Santa Cruz de La Sierra","Escuela Adolfo Roman Hijo",64,1,1,2,83,37,9,2,0,199,2,8,209,231,0.417,0.905
"24228","Santa Cruz","Santa Cruz de La Sierra","Escuela Adolfo Roman Hijo",76,0,0,0,81,32,16,2,2,209,1,7,217,229,0.388,0.948
"24229","Santa Cruz","Santa Cruz de La Sierra","Escuela Adolfo Roman Hijo",88,2,0,0,71,30,10,2,0,203,3,2,208,227,0.35,0.916
"24230","Santa Cruz","Santa Cruz de La Sierra","Escuela Adolfo Roman Hijo",79,0,1,3,53,56,6,1,2,201,7,4,212,232,0.264,0.914
"24231","Santa Cruz","Santa Cruz de La Sierra","Escuela Adolfo Roman Hijo",72,0,0,1,72,30,13,4,0,192,2,4,198,227,0.375,0.872
"24232","Santa Cruz","Santa Cruz de La Sierra","Escuela Adolfo Roman Hijo",83,0,0,1,46,54,8,0,0,192,4,7,203,225,0.24,0.902
"24233","Santa Cruz","Santa Cruz de La Sierra","Escuela Adolfo Roman Hijo",70,0,0,3,54,42,9,3,1,182,2,0,184,216,0.297,0.852
"24234","Santa Cruz","Santa Cruz de La Sierra","Esc. Gabriel Jose Moreno",120,1,0,0,49,17,3,0,0,190,1,10,201,226,0.258,0.889
"24235","Santa Cruz","Santa Cruz de La Sierra","Esc. Gabriel Jose Moreno",120,0,0,0,45,28,7,0,0,200,0,5,205,221,0.225,0.928
"24236","Santa Cruz","Santa Cruz de La Sierra","Esc. Gabriel Jose Moreno",130,0,0,3,30,25,4,1,0,193,1,9,203,222,0.155,0.914
"24237","Santa Cruz","Santa Cruz de La Sierra","Esc. Gabriel Jose Moreno",126,2,0,2,38,18,5,0,0,191,3,9,203,221,0.199,0.919
"24238","Santa Cruz","Santa Cruz de La Sierra","Esc. Gabriel Jose Moreno",137,0,1,1,39,13,6,3,0,200,0,6,206,223,0.195,0.924
"24239","Santa Cruz","Santa Cruz de La Sierra","Esc. Gabriel Jose Moreno",139,0,0,2,35,29,4,0,0,209,2,5,216,230,0.167,0.939
"24240","Santa Cruz","Santa Cruz de La Sierra","Esc. Gabriel Jose Moreno",119,2,1,0,45,19,4,0,0,190,5,4,199,220,0.237,0.905
"24241","Santa Cruz","Santa Cruz de La Sierra","Esc. Gabriel Jose Moreno",108,1,0,2,46,26,8,0,0,191,1,7,199,226,0.241,0.881
"24242","Santa Cruz","Santa Cruz de La Sierra","Esc. Gabriel Jose Moreno",114,0,0,1,30,18,6,1,0,170,1,2,173,179,0.176,0.966
"24243","Santa Cruz","Santa Cruz de La Sierra","Esc. Hugo Banzer Suarez",85,0,1,1,75,24,23,0,0,209,1,9,219,234,0.359,0.936
"24244","Santa Cruz","Santa Cruz de La Sierra","Esc. Hugo Banzer Suarez",67,0,0,1,107,15,20,0,3,213,3,4,220,234,0.502,0.94
"24245","Santa Cruz","Santa Cruz de La Sierra","Esc. Hugo Banzer Suarez",56,0,0,1,117,12,15,0,2,203,2,11,216,234,0.576,0.923
"24246","Santa Cruz","Santa Cruz de La Sierra","Esc. Hugo Banzer Suarez",57,0,2,1,102,22,15,2,4,205,3,3,211,233,0.498,0.906
"24247","Santa Cruz","Santa Cruz de La Sierra","Esc. Hugo Banzer Suarez",88,0,0,1,85,9,18,0,5,206,3,7,216,231,0.413,0.935
"24248","Santa Cruz","Santa Cruz de La Sierra","Esc. Hugo Banzer Suarez",84,0,0,0,85,17,12,2,2,202,1,7,210,235,0.421,0.894
"24249","Santa Cruz","Santa Cruz de La Sierra","Esc. Hugo Banzer Suarez",74,0,1,1,104,10,9,2,2,203,1,11,215,234,0.512,0.919
"24250","Santa Cruz","Santa Cruz de La Sierra","Esc. Hugo Banzer Suarez",69,1,1,1,107,16,13,2,3,213,1,7,221,233,0.502,0.948
"24251","Santa Cruz","Santa Cruz de La Sierra","Esc. Hugo Banzer Suarez",71,1,0,1,96,18,21,0,1,209,0,6,215,237,0.459,0.907
"24252","Santa Cruz","Santa Cruz de La Sierra","Esc. Hugo Banzer Suarez",63,1,0,0,106,9,19,0,3,201,2,6,209,231,0.527,0.905
"24253","Santa Cruz","Santa Cruz de La Sierra","Esc. Zenovia Aponte",75,0,0,0,90,19,16,0,1,201,0,6,207,229,0.448,0.904
"24254","Santa Cruz","Santa Cruz de La Sierra","Esc. Zenovia Aponte",67,0,1,0,93,23,18,2,2,206,3,1,210,235,0.451,0.894
"24255","Santa Cruz","Santa Cruz de La Sierra","Esc. Zenovia Aponte",65,1,0,0,109,19,11,1,2,208,1,3,212,234,0.524,0.906
"24256","Santa Cruz","Santa Cruz de La Sierra","Esc. Zenovia Aponte",50,1,0,0,124,16,15,2,0,208,0,5,213,233,0.596,0.914
"24257","Santa Cruz","Santa Cruz de La Sierra","Esc. Zenovia Aponte",62,0,1,1,96,20,18,3,0,201,5,7,213,232,0.478,0.918
"24258","Santa Cruz","Santa Cruz de La Sierra","Esc. Zenovia Aponte",62,0,0,0,104,23,14,2,1,206,2,11,219,235,0.505,0.932
"24259","Santa Cruz","Santa Cruz de La Sierra","Esc. Zenovia Aponte",54,0,1,1,104,17,12,1,2,192,3,7,202,236,0.542,0.856
"24260","Santa Cruz","Santa Cruz de La Sierra","Esc. Zenovia Aponte",76,1,0,0,68,32,18,2,2,199,4,7,210,232,0.342,0.905
"24261","Santa Cruz","Santa Cruz de La Sierra","Esc. Zenovia Aponte",72,0,0,1,101,24,12,1,0,211,2,8,221,237,0.479,0.932
"24262","Santa Cruz","Santa Cruz de La Sierra","Esc. Zenovia Aponte",63,0,0,0,111,19,9,2,2,206,2,5,213,236,0.539,0.903
"24263","Santa Cruz","Santa Cruz de La Sierra","Esc. Zenovia Aponte",41,1,1,1,76,41,0,4,0,165,35,7,207,234,0.461,0.885
"24264","Santa Cruz","Santa Cruz de La Sierra","Esc. Zenovia Aponte",76,0,0,0,85,12,19,7,0,199,1,6,206,233,0.427,0.884
"24265","Santa Cruz","Santa Cruz de La Sierra","Esc. Zenovia Aponte",71,0,3,1,86,23,16,1,0,201,2,3,206,233,0.428,0.884
"24266","Santa Cruz","Santa Cruz de La Sierra","Esc. Solidaridad 55",64,2,0,0,108,14,22,1,0,211,1,4,216,237,0.512,0.911
"24267","Santa Cruz","Santa Cruz de La Sierra","Esc. Solidaridad 55",77,1,0,0,78,29,16,4,1,206,0,4,210,230,0.379,0.913
"24268","Santa Cruz","Santa Cruz de La Sierra","Esc. Solidaridad 55",68,3,2,0,83,22,24,2,3,207,1,9,217,230,0.401,0.943
"24269","Santa Cruz","Santa Cruz de La Sierra","Esc. Solidaridad 55",60,0,2,1,109,11,12,1,1,197,2,7,206,230,0.553,0.896
"24270","Santa Cruz","Santa Cruz de La Sierra","Esc. Solidaridad 55",76,1,0,1,98,10,11,1,2,200,5,8,213,238,0.49,0.895
