"","Department","Municipality","Precinct","Turnout","MAS.vote","Fraud.type"
"14792","Cochabamba","Entre Ríos","U. E. José Carrasco (Manco Kapac)",0.953,0.972,"BBS"
"14793","Cochabamba","Entre Ríos","U. E. José Carrasco (Manco Kapac)",0.945,0.958,"VS"
"14794","Cochabamba","Entre Ríos","U. E. José Carrasco (Manco Kapac)",0.948,0.982,"VS"
"14795","Cochabamba","Entre Ríos","U. E. José Carrasco (Manco Kapac)",0.97,0.942,"BBS"
"14796","Cochabamba","Entre Ríos","U. E. José Carrasco (Manco Kapac)",0.962,0.968,"BBS"
"14797","Cochabamba","Entre Ríos","U. E. José Carrasco (Manco Kapac)",0.965,0.949,"BBS"
"14798","Cochabamba","Entre Ríos","U. E. José Carrasco (Manco Kapac)",0.965,0.939,"BBS"
"14799","Cochabamba","Entre Ríos","U.E. Nacional Ayacucho",0.95,0.836,"BBS"
"14800","Cochabamba","Entre Ríos","U.E. Nacional Ayacucho",0.916,0.869,"VS"
"14801","Cochabamba","Entre Ríos","U.E. Nacional Ayacucho",0.937,0.795,"Clean"
"14802","Cochabamba","Entre Ríos","U.E. Nacional Ayacucho",0.921,0.831,"VS"
"14803","Cochabamba","Entre Ríos","U.E. Esteban Arce",0.97,0.974,"BBS"
"14804","Cochabamba","Entre Ríos","U.E. Chancadora",0.975,0.961,"BBS"
"14805","Cochabamba","Entre Ríos","U.E. Chancadora",0.979,0.97,"BBS"
"14806","Cochabamba","Entre Ríos","U.E. Chancadora",0.973,0.96,"BBS"
"14807","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.878,0.707,"Clean"
"14808","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.87,0.791,"Clean"
"14809","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.842,0.736,"Clean"
"14810","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.884,0.674,"Clean"
"14811","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.859,0.633,"Clean"
"14812","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.886,0.747,"Clean"
"14813","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.894,0.709,"Clean"
"14814","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.865,0.721,"Clean"
"14815","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.892,0.766,"Clean"
"14816","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.868,0.64,"Clean"
"14817","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.889,0.583,"Clean"
"14818","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.89,0.769,"Clean"
"14819","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.873,0.613,"Clean"
"14820","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.914,0.67,"Clean"
"14821","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.889,0.699,"Clean"
"14822","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.863,0.629,"Clean"
"14823","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.856,0.694,"Clean"
"14824","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.874,0.773,"Clean"
"14825","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.865,0.695,"Clean"
"14826","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.877,0.659,"Clean"
"14827","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.881,0.641,"Clean"
"14828","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.888,0.643,"Clean"
"14829","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.987,0.716,"BBS"
"14830","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.86,0.671,"Clean"
"14831","Cochabamba","Mizque","Colegio Pedro Ignacio Rivero",0.882,0.734,"Clean"
"14832","Cochabamba","Mizque","Sede Social De Tipa Tipa",0.877,0.888,"VS"
"14833","Cochabamba","Mizque","Sede Social De Tipa Tipa",0.868,0.909,"VS"
"14834","Cochabamba","Mizque","Escuela Mixta Dr. Martin Cardenas",0.922,0.682,"Clean"
"14835","Cochabamba","Mizque","Escuela Mixta Dr. Martin Cardenas",0.948,0.74,"BBS"
"14836","Cochabamba","Mizque","Escuela Mixta Dr. Martin Cardenas",0.927,0.663,"Clean"
"14837","Cochabamba","Mizque","Escuela Mixta Dr. Martin Cardenas",0.94,0.663,"Clean"
"14838","Cochabamba","Mizque","Escuela Mixta Dr. Martin Cardenas",0.914,0.662,"Clean"
"14839","Cochabamba","Mizque","Escuela Guillermo Viscarra",0.943,0.938,"VS"
"14840","Cochabamba","Mizque","Escuela Guillermo Viscarra",0.917,0.934,"VS"
"14841","Cochabamba","Mizque","Escuela Guillermo Viscarra",0.922,0.949,"VS"
"14842","Cochabamba","Mizque","Unidad Educativa Tin Tin",0.893,0.789,"Clean"
"14843","Cochabamba","Mizque","Unidad Educativa Tin Tin",0.826,0.776,"Clean"
"14844","Cochabamba","Mizque","Unidad Educativa Tin Tin",0.861,0.78,"Clean"
"14845","Cochabamba","Mizque","Nucleo José Claure (U. E. San Vicente)",0.89,0.92,"VS"
"14846","Cochabamba","Mizque","Escuela Aguada",0.883,0.93,"VS"
"14847","Cochabamba","Mizque","Escuela Aguada",0.862,0.927,"VS"
"14848","Cochabamba","Mizque","Escuela Aguada",0.852,0.955,"VS"
"14849","Cochabamba","Mizque","Unidad Educativa Cauta",0.978,0.945,"BBS"
"14850","Cochabamba","Mizque","Sede Central Campesina (Kuri)",0.929,0.921,"VS"
"14851","Cochabamba","Mizque","Unidad Educativa Thago Thago",0.868,0.942,"VS"
"14852","Cochabamba","Mizque","Unidad Educativa Thago Thago",0.943,0.925,"VS"
"14853","Cochabamba","Mizque","Sede Sindical De Chahuarani Chico",0.909,0.954,"VS"
"14854","Cochabamba","Vila Vila","Escuela Humberto Nogales",0.914,0.936,"VS"
"14855","Cochabamba","Vila Vila","Escuela Humberto Nogales",0.958,0.958,"BBS"
"14856","Cochabamba","Vila Vila","Escuela Humberto Nogales",0.972,0.932,"BBS"
"14857","Cochabamba","Vila Vila","Nucleo Escolar Siquimira",0.952,0.977,"BBS"
"14858","Cochabamba","Vila Vila","Nucleo Escolar Siquimira",0.916,0.96,"VS"
"14859","Cochabamba","Vila Vila","Nucleo Escolar Sivingani",0.907,0.923,"VS"
"14860","Cochabamba","Alalay","U. E. Abraham Flores Velasquez",0.864,0.906,"Clean"
"14861","Cochabamba","Alalay","U. E. Abraham Flores Velasquez",0.912,0.945,"VS"
"14862","Cochabamba","Alalay","Unidad Educativa Yana Khakha",0.849,0.982,"VS"
"14863","Cochabamba","Alalay","Escuela Dr. Demetrio Canelas",0.899,0.891,"VS"
"14864","Cochabamba","Alalay","Escuela Dr. Demetrio Canelas",0.882,0.869,"VS"
"14865","Cochabamba","Alalay","Unidad Educativa Quturi",0.921,0.936,"VS"
"14866","Cochabamba","Raqaypampa","Unidad Educativa Molinero",0.861,0.925,"VS"
"14867","Cochabamba","Raqaypampa","Nucleo Escolar Laguna Grande",0.893,0.942,"VS"
"14868","Cochabamba","Raqaypampa","Nucleo Escolar Laguna Grande",0.883,0.937,"VS"
"14869","Cochabamba","Raqaypampa","Nucleo Escolar Laguna Grande",0.876,0.941,"VS"
"14870","Cochabamba","Raqaypampa","Nucleo Escolar Laguna Grande",0.904,0.908,"VS"
"14871","Cochabamba","Raqaypampa","Nucleo Escolar Beta Raqay Pampa",0.921,0.968,"VS"
"14872","Cochabamba","Raqaypampa","Nucleo Escolar Beta Raqay Pampa",0.891,0.937,"VS"
"14873","Cochabamba","Raqaypampa","Nucleo Escolar Beta Raqay Pampa",0.898,0.974,"VS"
"14874","Cochabamba","Raqaypampa","Nucleo Escolar Beta Raqay Pampa",0.915,0.97,"VS"
"14875","Cochabamba","Raqaypampa","Nucleo Escolar Beta Raqay Pampa",0.901,0.964,"VS"
"14876","Cochabamba","Raqaypampa","Nucleo Escolar Beta Raqay Pampa",0.924,1,"VS"
"14877","Cochabamba","Raqaypampa","Nucleo Centro Salvia",0.885,0.973,"VS"
"14878","Cochabamba","Raqaypampa","Unidad Educativa Santiago",0.944,0.995,"VS"
"14879","Cochabamba","Punata","Escuela Adela Zamudio",0.872,0.649,"Clean"
"14880","Cochabamba","Punata","Escuela Adela Zamudio",0.833,0.582,"Clean"
"14881","Cochabamba","Punata","Escuela Adela Zamudio",0.815,0.686,"Clean"
"14882","Cochabamba","Punata","Escuela Adela Zamudio",0.872,0.59,"Clean"
"14883","Cochabamba","Punata","Escuela Adela Zamudio",0.935,0.639,"Clean"
"14884","Cochabamba","Punata","Escuela Adela Zamudio",0.889,0.616,"Clean"
"14885","Cochabamba","Punata","Escuela Adela Zamudio",0.904,0.584,"Clean"
"14886","Cochabamba","Punata","Escuela Adela Zamudio",0.828,0.512,"Clean"
"14887","Cochabamba","Punata","Escuela Adela Zamudio",0.888,0.679,"Clean"
"14888","Cochabamba","Punata","Escuela Adela Zamudio",0.886,0.569,"Clean"
"14889","Cochabamba","Punata","Escuela Adela Zamudio",0.91,0.563,"Clean"
"14890","Cochabamba","Punata","Escuela Adela Zamudio",0.884,0.639,"Clean"
"14891","Cochabamba","Punata","Escuela Adela Zamudio",0.882,0.596,"Clean"
"14892","Cochabamba","Punata","Escuela Adela Zamudio",0.867,0.57,"Clean"
"14893","Cochabamba","Punata","Escuela Adela Zamudio",0.863,0.552,"Clean"
"14894","Cochabamba","Punata","Escuela Adela Zamudio",0.879,0.611,"Clean"
"14895","Cochabamba","Punata","Escuela Adela Zamudio",0.894,0.59,"Clean"
"14896","Cochabamba","Punata","Escuela Adela Zamudio",0.866,0.624,"Clean"
"14897","Cochabamba","Punata","Escuela Adela Zamudio",0.91,0.658,"Clean"
"14898","Cochabamba","Punata","Escuela Adela Zamudio",0.869,0.677,"Clean"
"14899","Cochabamba","Punata","Escuela Adela Zamudio",0.869,0.646,"Clean"
"14900","Cochabamba","Punata","Escuela Adela Zamudio",0.86,0.612,"Clean"
"14901","Cochabamba","Punata","Escuela Adela Zamudio",0.887,0.492,"Clean"
"14902","Cochabamba","Punata","Escuela Adela Zamudio",0.883,0.547,"Clean"
"14903","Cochabamba","Punata","Escuela Adela Zamudio",0.86,0.641,"Clean"
"14904","Cochabamba","Punata","Escuela Adela Zamudio",0.885,0.581,"Clean"
"14905","Cochabamba","Punata","Escuela Andres Maria Torrico",0.887,0.629,"Clean"
"14906","Cochabamba","Punata","Escuela Andres Maria Torrico",0.897,0.629,"Clean"
"14907","Cochabamba","Punata","Escuela Andres Maria Torrico",0.874,0.604,"Clean"
"14908","Cochabamba","Punata","Escuela Andres Maria Torrico",0.882,0.646,"Clean"
"14909","Cochabamba","Punata","Escuela Andres Maria Torrico",0.912,0.551,"Clean"
"14910","Cochabamba","Punata","Escuela Andres Maria Torrico",0.866,0.663,"Clean"
"14911","Cochabamba","Punata","Escuela Andres Maria Torrico",0.863,0.561,"Clean"
"14912","Cochabamba","Punata","Escuela Andres Maria Torrico",0.912,0.593,"Clean"
"14913","Cochabamba","Punata","Escuela Andres Maria Torrico",0.888,0.632,"Clean"
"14914","Cochabamba","Punata","Escuela Andres Maria Torrico",0.844,0.641,"Clean"
"14915","Cochabamba","Punata","Escuela Andres Maria Torrico",0.882,0.593,"Clean"
"14916","Cochabamba","Punata","Escuela Andres Maria Torrico",0.85,0.614,"Clean"
"14917","Cochabamba","Punata","Escuela Andres Maria Torrico",0.833,0.657,"Clean"
"14918","Cochabamba","Punata","Escuela Andres Maria Torrico",0.891,0.679,"Clean"
"14919","Cochabamba","Punata","Escuela Andres Maria Torrico",0.897,0.725,"Clean"
"14920","Cochabamba","Punata","Escuela Andres Maria Torrico",0.891,0.592,"Clean"
"14921","Cochabamba","Punata","Escuela Andres Maria Torrico",0.841,0.626,"Clean"
"14922","Cochabamba","Punata","Escuela Andres Maria Torrico",0.868,0.545,"Clean"
"14923","Cochabamba","Punata","Escuela Andres Maria Torrico",0.918,0.707,"Clean"
"14924","Cochabamba","Punata","Escuela Andres Maria Torrico",0.879,0.633,"Clean"
"14925","Cochabamba","Punata","U. E. Manuel A. Villarroel (Ex Bolivar)",0.885,0.653,"Clean"
"14926","Cochabamba","Punata","U. E. Manuel A. Villarroel (Ex Bolivar)",0.899,0.616,"Clean"
"14927","Cochabamba","Punata","U. E. Manuel A. Villarroel (Ex Bolivar)",0.885,0.607,"Clean"
"14928","Cochabamba","Punata","U. E. Manuel A. Villarroel (Ex Bolivar)",0.887,0.601,"Clean"
"14929","Cochabamba","Punata","U. E. Manuel A. Villarroel (Ex Bolivar)",0.839,0.617,"Clean"
"14930","Cochabamba","Punata","U. E. Manuel A. Villarroel (Ex Bolivar)",0.885,0.643,"Clean"
"14931","Cochabamba","Punata","U. E. Manuel A. Villarroel (Ex Bolivar)",0.839,0.624,"Clean"
"14932","Cochabamba","Punata","U. E. Manuel A. Villarroel (Ex Bolivar)",0.868,0.607,"Clean"
"14933","Cochabamba","Punata","U. E. Manuel A. Villarroel (Ex Bolivar)",0.857,0.6,"Clean"
"14934","Cochabamba","Punata","U. E. Manuel A. Villarroel (Ex Bolivar)",0.858,0.594,"Clean"
"14935","Cochabamba","Punata","U. E. Manuel A. Villarroel (Ex Bolivar)",0.852,0.59,"Clean"
"14936","Cochabamba","Punata","U. E. Manuel A. Villarroel (Ex Bolivar)",0.885,0.598,"Clean"
"14937","Cochabamba","Punata","U. E. Manuel A. Villarroel (Ex Bolivar)",0.902,0.57,"Clean"
"14938","Cochabamba","Punata","U. E. Manuel A. Villarroel (Ex Bolivar)",0.87,0.554,"Clean"
"14939","Cochabamba","Punata","U. E. Manuel A. Villarroel (Ex Bolivar)",0.865,0.674,"Clean"
"14940","Cochabamba","Punata","U. E. Manuel A. Villarroel (Ex Bolivar)",0.885,0.705,"Clean"
"14941","Cochabamba","Punata","U. E. Manuel A. Villarroel (Ex Bolivar)",0.92,0.638,"Clean"
"14942","Cochabamba","Punata","U. E. Manuel A. Villarroel (Ex Bolivar)",0.864,0.556,"Clean"
"14943","Cochabamba","Punata","U. E. Manuel A. Villarroel (Ex Bolivar)",0.891,0.392,"Clean"
"14944","Cochabamba","Punata","U. E. Manuel A. Villarroel (Ex Bolivar)",0.871,0.624,"Clean"
"14945","Cochabamba","Punata","U. E. Manuel A. Villarroel (Ex Bolivar)",0.902,0.489,"Clean"
"14946","Cochabamba","Punata","U. E. Ruben Ferrufino (Camacho Rancho)",0.883,0.766,"Clean"
"14947","Cochabamba","Punata","U. E. Ruben Ferrufino (Camacho Rancho)",0.903,0.755,"Clean"
"14948","Cochabamba","Punata","U. E. Ruben Ferrufino (Camacho Rancho)",0.889,0.763,"Clean"
"14949","Cochabamba","Punata","U. E. Ruben Ferrufino (Camacho Rancho)",0.905,0.788,"Clean"
"14950","Cochabamba","Punata","Unidad Educativa Tajamar",0.838,0.673,"Clean"
"14951","Cochabamba","Punata","Unidad Educativa Tajamar",0.894,0.687,"Clean"
"14952","Cochabamba","Punata","Unidad Educativa Tajamar",0.874,0.682,"Clean"
"14953","Cochabamba","Punata","Unidad Educativa Tajamar",0.885,0.72,"Clean"
"14954","Cochabamba","Punata","Unidad Educativa Mayor Rocha (Yacanahuyo",0.903,0.761,"Clean"
"14955","Cochabamba","Punata","Unidad Educativa Mayor Rocha (Yacanahuyo",0.873,0.647,"Clean"
"14956","Cochabamba","Punata","Unidad Educativa Mayor Rocha (Yacanahuyo",0.888,0.769,"Clean"
"14957","Cochabamba","Punata","Unidad Educativa Mayor Rocha (Yacanahuyo",0.904,0.802,"Clean"
"14958","Cochabamba","Punata","Sede Sindical Thaco",0.895,0.77,"Clean"
"14959","Cochabamba","Punata","Sede Sindical Thaco",0.884,0.843,"Clean"
"14960","Cochabamba","Punata","Sede Sindical Thaco",0.899,0.786,"Clean"
"14961","Cochabamba","Punata","Liceo Josefa M. Gandarillas (Ex Sucre)",0.859,0.668,"Clean"
"14962","Cochabamba","Punata","Liceo Josefa M. Gandarillas (Ex Sucre)",0.873,0.546,"Clean"
"14963","Cochabamba","Punata","Liceo Josefa M. Gandarillas (Ex Sucre)",0.912,0.532,"Clean"
"14964","Cochabamba","Punata","Liceo Josefa M. Gandarillas (Ex Sucre)",0.892,0.639,"Clean"
"14965","Cochabamba","Punata","Liceo Josefa M. Gandarillas (Ex Sucre)",0.906,0.553,"Clean"
"14966","Cochabamba","Punata","Liceo Josefa M. Gandarillas (Ex Sucre)",0.853,0.535,"Clean"
"14967","Cochabamba","Punata","Liceo Josefa M. Gandarillas (Ex Sucre)",0.877,0.608,"Clean"
"14968","Cochabamba","Punata","Liceo Josefa M. Gandarillas (Ex Sucre)",0.879,0.532,"Clean"
"14969","Cochabamba","Punata","Liceo Josefa M. Gandarillas (Ex Sucre)",0.858,0.59,"Clean"
"14970","Cochabamba","Punata","Liceo Josefa M. Gandarillas (Ex Sucre)",0.896,0.663,"Clean"
"14971","Cochabamba","Punata","Liceo Josefa M. Gandarillas (Ex Sucre)",0.892,0.532,"Clean"
"14972","Cochabamba","Punata","Liceo Josefa M. Gandarillas (Ex Sucre)",0.852,0.549,"Clean"
"14973","Cochabamba","Punata","Liceo Josefa M. Gandarillas (Ex Sucre)",0.872,0.486,"Clean"
"14974","Cochabamba","Punata","Liceo Josefa M. Gandarillas (Ex Sucre)",0.896,0.567,"Clean"
"14975","Cochabamba","Punata","Liceo Josefa M. Gandarillas (Ex Sucre)",0.88,0.658,"Clean"
"14976","Cochabamba","Punata","Liceo Josefa M. Gandarillas (Ex Sucre)",0.875,0.602,"Clean"
"14977","Cochabamba","Punata","Liceo Josefa M. Gandarillas (Ex Sucre)",0.887,0.617,"Clean"
"14978","Cochabamba","Punata","Liceo Josefa M. Gandarillas (Ex Sucre)",0.862,0.563,"Clean"
"14979","Cochabamba","Punata","Liceo Josefa M. Gandarillas (Ex Sucre)",0.849,0.587,"Clean"
"14980","Cochabamba","Punata","Liceo Josefa M. Gandarillas (Ex Sucre)",0.851,0.583,"Clean"
"14981","Cochabamba","Punata","Unidad Educativa Tambillo Chico",0.88,0.8,"Clean"
"14982","Cochabamba","Punata","Unidad Educativa Tambillo Chico",0.895,0.814,"Clean"
"14983","Cochabamba","Punata","U. E. Rene Barrientos O. - La Villa",0.852,0.851,"Clean"
"14984","Cochabamba","Punata","Unidad Educativa Molle Huma",0.885,0.848,"Clean"
"14985","Cochabamba","Punata","Unidad Educativa Molle Huma",0.902,0.913,"VS"
"14986","Cochabamba","Punata","Unidad Educativa Molle Huma",0.888,0.832,"Clean"
"14987","Cochabamba","Villa Rivero","Escuela Gualberto Villarroel (V. Rivero)",0.871,0.736,"Clean"
"14988","Cochabamba","Villa Rivero","Escuela Gualberto Villarroel (V. Rivero)",0.862,0.73,"Clean"
"14989","Cochabamba","Villa Rivero","Escuela Gualberto Villarroel (V. Rivero)",0.885,0.62,"Clean"
"14990","Cochabamba","Villa Rivero","Escuela Gualberto Villarroel (V. Rivero)",0.863,0.619,"Clean"
"14991","Cochabamba","Villa Rivero","Escuela Gualberto Villarroel (V. Rivero)",0.856,0.727,"Clean"
"14992","Cochabamba","Villa Rivero","Escuela Gualberto Villarroel (V. Rivero)",0.826,0.688,"Clean"
"14993","Cochabamba","Villa Rivero","Escuela Gualberto Villarroel (V. Rivero)",0.841,0.726,"Clean"
"14994","Cochabamba","Villa Rivero","Col. Tec. Ind. Comunitario Marcelo Quiroga",0.862,0.893,"Clean"
"14995","Cochabamba","Villa Rivero","Col. Tec. Ind. Comunitario Marcelo Quiroga",0.815,0.826,"Clean"
"14996","Cochabamba","Villa Rivero","Col. Tec. Ind. Comunitario Marcelo Quiroga",0.902,0.829,"Clean"
"14997","Cochabamba","Villa Rivero","Col. Tec. Ind. Comunitario Marcelo Quiroga",0.871,0.89,"Clean"
"14998","Cochabamba","Villa Rivero","Col. Tec. Ind. Comunitario Marcelo Quiroga",0.824,0.878,"Clean"
"14999","Cochabamba","Villa Rivero","Col. Tec. Ind. Comunitario Marcelo Quiroga",0.827,0.901,"VS"
"15000","Cochabamba","Villa Rivero","Col. Tec. Ind. Comunitario Marcelo Quiroga",0.829,0.83,"Clean"
"15001","Cochabamba","Villa Rivero","Col. Tec. Ind. Comunitario Marcelo Quiroga",0.828,0.867,"Clean"
"15002","Cochabamba","Villa Rivero","Col. Tec. Ind. Comunitario Marcelo Quiroga",0.812,0.882,"VS"
"15003","Cochabamba","Villa Rivero","Col. Tec. Ind. Comunitario Marcelo Quiroga",0.86,0.903,"Clean"
"15004","Cochabamba","Villa Rivero","Col. Tec. Ind. Comunitario Marcelo Quiroga",0.858,0.914,"VS"
"15005","Cochabamba","Villa Rivero","Unidad Educativa Martín Cárdenas Hermoso",0.906,0.929,"VS"
"15006","Cochabamba","Villa Rivero","Unidad Educativa Martín Cárdenas Hermoso",0.9,0.888,"VS"
"15007","Cochabamba","San Benito (Villa José Quintín Mendoza)","U. E. 27 de Mayo (Ex Jose B. Pereira)",0.866,0.764,"Clean"
"15008","Cochabamba","San Benito (Villa José Quintín Mendoza)","U. E. 27 de Mayo (Ex Jose B. Pereira)",0.89,0.566,"Clean"
"15009","Cochabamba","San Benito (Villa José Quintín Mendoza)","U. E. 27 de Mayo (Ex Jose B. Pereira)",0.829,0.703,"Clean"
"15010","Cochabamba","San Benito (Villa José Quintín Mendoza)","U. E. 27 de Mayo (Ex Jose B. Pereira)",0.853,0.765,"Clean"
"15011","Cochabamba","San Benito (Villa José Quintín Mendoza)","U. E. 27 de Mayo (Ex Jose B. Pereira)",0.871,0.667,"Clean"
"15012","Cochabamba","San Benito (Villa José Quintín Mendoza)","U. E. 27 de Mayo (Ex Jose B. Pereira)",0.874,0.68,"Clean"
"15013","Cochabamba","San Benito (Villa José Quintín Mendoza)","U. E. 27 de Mayo (Ex Jose B. Pereira)",0.891,0.761,"Clean"
"15014","Cochabamba","San Benito (Villa José Quintín Mendoza)","U. E. 27 de Mayo (Ex Jose B. Pereira)",0.89,0.676,"Clean"
"15015","Cochabamba","San Benito (Villa José Quintín Mendoza)","U. E. 27 de Mayo (Ex Jose B. Pereira)",0.882,0.677,"Clean"
"15016","Cochabamba","San Benito (Villa José Quintín Mendoza)","U. E. 27 de Mayo (Ex Jose B. Pereira)",0.877,0.629,"Clean"
"15017","Cochabamba","San Benito (Villa José Quintín Mendoza)","U. E. 27 de Mayo (Ex Jose B. Pereira)",0.849,0.621,"Clean"
"15018","Cochabamba","San Benito (Villa José Quintín Mendoza)","U. E. 27 de Mayo (Ex Jose B. Pereira)",0.875,0.713,"Clean"
"15019","Cochabamba","San Benito (Villa José Quintín Mendoza)","U. E. 27 de Mayo (Ex Jose B. Pereira)",0.839,0.665,"Clean"
"15020","Cochabamba","San Benito (Villa José Quintín Mendoza)","U. E. 27 de Mayo (Ex Jose B. Pereira)",0.9,0.663,"Clean"
"15021","Cochabamba","San Benito (Villa José Quintín Mendoza)","U. E. 27 de Mayo (Ex Jose B. Pereira)",0.825,0.6,"Clean"
"15022","Cochabamba","San Benito (Villa José Quintín Mendoza)","U. E. 27 de Mayo (Ex Jose B. Pereira)",0.949,0.723,"BBS"
"15023","Cochabamba","San Benito (Villa José Quintín Mendoza)","U. E. 27 de Mayo (Ex Jose B. Pereira)",0.88,0.665,"Clean"
"15024","Cochabamba","San Benito (Villa José Quintín Mendoza)","Colegio Simon Bolivar (Huaricaya)",0.874,0.663,"Clean"
"15025","Cochabamba","San Benito (Villa José Quintín Mendoza)","Colegio Simon Bolivar (Huaricaya)",0.914,0.675,"Clean"
"15026","Cochabamba","San Benito (Villa José Quintín Mendoza)","Colegio Simon Bolivar (Huaricaya)",0.889,0.724,"Clean"
"15027","Cochabamba","San Benito (Villa José Quintín Mendoza)","Colegio Simon Bolivar (Huaricaya)",0.907,0.769,"Clean"
"15028","Cochabamba","San Benito (Villa José Quintín Mendoza)","Colegio Simon Bolivar (Huaricaya)",0.909,0.677,"Clean"
"15029","Cochabamba","San Benito (Villa José Quintín Mendoza)","Unidad Educativa Sunchu Pampa",0.885,0.915,"VS"
"15030","Cochabamba","San Benito (Villa José Quintín Mendoza)","Unidad Educativa Sunchu Pampa",0.887,0.811,"Clean"
